log_id,customer_id,activity_date,activity_type
51990,8168,2022-11-10,Support Request
51991,7211,2021-03-01,Login
51992,3154,2020-09-24,Login
51993,9393,2020-04-12,Purchase
51994,9270,2020-05-09,Support Request
51995,9290,2021-02-09,Purchase
51996,2353,2024-03-05,Purchase
51997,1529,2020-07-09,Login
51998,1195,2021-12-20,Cancel
51999,3729,2022-09-01,Login
52000,8307,2021-01-09,Purchase
52001,3776,2023-11-03,Login
52002,2947,2023-12-28,Purchase
52003,5586,2020-11-25,Purchase
52004,720,2020-09-03,Login
52005,3266,2020-05-01,Login
52006,3633,2021-07-26,Support Request
52007,1828,2023-05-16,Login
52008,981,2020-08-03,Login
52009,8223,2020-06-26,Login
52010,7697,2023-09-05,Support Request
52011,4675,2024-01-02,Purchase
52012,9126,2023-08-27,Login
52013,3705,2021-04-05,Login
52014,3410,2022-03-01,Purchase
52015,9436,2023-09-17,Purchase
52016,8188,2021-06-08,Purchase
52017,2631,2020-03-16,Login
52018,7344,2023-10-20,Login
52019,2246,2022-05-19,Login
52020,7469,2023-05-14,Purchase
52021,241,2024-08-24,Login
52022,8714,2020-10-04,Login
52023,8404,2023-11-02,Login
52024,5987,2024-04-15,Login
52025,7827,2024-07-14,Purchase
52026,5307,2022-05-11,Purchase
52027,3275,2021-04-01,Support Request
52028,4458,2021-01-03,Login
52029,5732,2024-04-07,Purchase
52030,8262,2021-10-26,Purchase
52031,9367,2022-03-31,Login
52032,2379,2024-11-19,Support Request
52033,5603,2024-09-07,Cancel
52034,8157,2021-03-01,Login
52035,7568,2021-02-07,Purchase
52036,3553,2024-07-29,Cancel
52037,6417,2020-12-21,Login
52038,5923,2024-07-25,Login
52039,561,2022-02-10,Login
52040,2026,2020-05-08,Purchase
52041,4549,2022-08-30,Purchase
52042,4807,2023-09-30,Login
52043,4275,2021-04-10,Purchase
52044,4761,2022-10-12,Login
52045,6750,2023-08-09,Login
52046,3243,2023-03-03,Cancel
52047,777,2022-10-19,Purchase
52048,3157,2023-05-06,Login
52049,2612,2023-12-31,Cancel
52050,8487,2022-06-19,Login
52051,7938,2022-08-24,Purchase
52052,4659,2024-11-23,Purchase
52053,8462,2023-12-27,Purchase
52054,8595,2023-09-27,Login
52055,8599,2022-03-02,Login
52056,2222,2022-08-03,Login
52057,3344,2020-07-02,Login
52058,8775,2023-06-06,Login
52059,17,2022-08-09,Purchase
52060,9246,2023-04-04,Purchase
52061,8998,2024-09-02,Purchase
52062,6332,2021-04-23,Support Request
52063,2699,2025-01-18,Purchase
52064,6197,2022-07-17,Login
52065,7079,2020-09-26,Cancel
52066,8430,2022-05-10,Login
52067,8605,2022-09-22,Login
52068,3889,2022-11-20,Login
52069,6173,2023-02-06,Cancel
52070,287,2020-05-18,Login
52071,4944,2022-06-28,Cancel
52072,7650,2024-07-09,Cancel
52073,2790,2022-03-01,Cancel
52074,4942,2022-05-05,Support Request
52075,5229,2020-08-23,Login
52076,7418,2024-05-31,Purchase
52077,6313,2023-01-22,Login
52078,1403,2023-12-06,Cancel
52079,1876,2023-07-23,Login
52080,7466,2023-01-25,Login
52081,3500,2023-08-26,Login
52082,2156,2023-12-14,Login
52083,4819,2024-04-07,Login
52084,5229,2024-08-22,Login
52085,9798,2021-11-03,Login
52086,224,2023-09-25,Purchase
52087,1640,2022-11-01,Purchase
52088,687,2022-03-28,Cancel
52089,8178,2022-10-27,Purchase
52090,7542,2024-11-27,Purchase
52091,2581,2021-06-09,Purchase
52092,8155,2022-06-02,Support Request
52093,846,2021-12-01,Purchase
52094,3839,2024-02-23,Purchase
52095,8697,2024-01-14,Login
52096,2974,2023-04-03,Support Request
52097,5708,2024-01-21,Login
52098,1458,2021-11-25,Purchase
52099,3731,2021-05-01,Cancel
52100,9725,2024-11-11,Login
52101,7126,2021-07-24,Login
52102,666,2023-01-02,Support Request
52103,6866,2022-02-28,Login
52104,100,2021-09-10,Login
52105,120,2023-08-17,Login
52106,7632,2020-03-19,Purchase
52107,4005,2021-07-13,Login
52108,3321,2020-10-25,Purchase
52109,2779,2022-10-15,Purchase
52110,2336,2023-09-11,Login
52111,3008,2021-02-08,Login
52112,8813,2022-05-27,Login
52113,9731,2020-11-24,Login
52114,5764,2021-07-14,Login
52115,8897,2023-02-26,Support Request
52116,2074,2021-12-14,Purchase
52117,7848,2023-05-12,Cancel
52118,6247,2021-09-27,Support Request
52119,6037,2025-02-22,Purchase
52120,4559,2022-03-24,Login
52121,5662,2020-03-06,Login
52122,5688,2021-09-09,Login
52123,9115,2023-07-10,Cancel
52124,2371,2022-01-22,Support Request
52125,6165,2022-07-02,Purchase
52126,939,2020-10-20,Purchase
52127,1741,2022-10-09,Login
52128,9433,2023-02-18,Login
52129,8387,2023-03-24,Login
52130,7126,2025-02-26,Purchase
52131,4814,2024-05-12,Purchase
52132,6958,2024-09-22,Purchase
52133,8817,2024-05-31,Purchase
52134,535,2021-04-04,Login
52135,7493,2021-01-04,Purchase
52136,5616,2022-04-13,Purchase
52137,8578,2022-09-26,Login
52138,3283,2024-04-26,Cancel
52139,9866,2022-06-21,Login
52140,4826,2021-10-30,Login
52141,3832,2020-06-12,Login
52142,3348,2021-12-31,Login
52143,8881,2023-11-29,Login
52144,8870,2021-12-20,Support Request
52145,232,2021-01-18,Login
52146,8380,2021-10-07,Purchase
52147,458,2023-01-29,Purchase
52148,6405,2024-11-06,Purchase
52149,204,2022-10-16,Login
52150,1405,2025-02-20,Support Request
52151,7313,2020-03-30,Login
52152,4154,2024-04-13,Purchase
52153,3106,2022-08-24,Login
52154,9377,2024-01-31,Cancel
52155,1558,2022-12-20,Login
52156,2548,2024-03-04,Support Request
52157,1750,2020-04-07,Purchase
52158,8879,2021-03-07,Login
52159,4356,2022-10-26,Purchase
52160,3364,2021-07-09,Login
52161,2472,2021-03-10,Login
52162,8062,2020-11-04,Purchase
52163,2117,2022-07-09,Login
52164,2702,2024-11-12,Purchase
52165,913,2024-11-25,Login
52166,182,2021-09-02,Purchase
52167,8395,2023-12-03,Cancel
52168,8687,2023-04-13,Login
52169,9565,2023-04-06,Login
52170,1603,2021-01-11,Login
52171,3398,2024-08-25,Login
52172,3540,2020-07-01,Login
52173,3147,2021-01-26,Login
52174,9568,2024-01-26,Purchase
52175,9631,2023-04-09,Login
52176,6178,2023-06-29,Purchase
52177,3656,2021-11-06,Support Request
52178,6,2022-02-16,Purchase
52179,784,2024-10-12,Login
52180,6834,2024-06-28,Login
52181,8872,2021-05-27,Purchase
52182,9833,2023-06-13,Login
52183,9816,2022-09-13,Login
52184,6687,2024-08-18,Login
52185,2840,2024-11-26,Login
52186,7745,2020-12-27,Login
52187,5770,2024-07-21,Login
52188,2362,2021-01-03,Login
52189,3040,2023-10-03,Purchase
52190,8555,2020-03-19,Purchase
52191,5502,2021-01-17,Login
52192,4850,2021-05-23,Purchase
52193,3464,2024-08-17,Login
52194,5556,2024-10-06,Purchase
52195,4940,2023-09-24,Purchase
52196,6607,2022-05-05,Purchase
52197,1449,2024-05-04,Login
52198,2789,2024-03-21,Support Request
52199,5550,2020-08-01,Cancel
52200,4269,2023-12-13,Purchase
52201,3962,2022-11-18,Login
52202,4764,2020-08-11,Login
52203,142,2024-07-26,Login
52204,3864,2024-09-17,Login
52205,9772,2021-05-22,Support Request
52206,5461,2022-02-28,Login
52207,6182,2023-11-18,Purchase
52208,9287,2020-10-14,Login
52209,944,2022-07-19,Cancel
52210,5559,2021-08-04,Login
52211,3291,2021-10-17,Login
52212,9977,2022-11-27,Support Request
52213,5465,2020-10-19,Support Request
52214,6944,2021-04-16,Support Request
52215,4421,2022-03-20,Cancel
52216,5128,2024-01-02,Login
52217,5013,2021-03-01,Login
52218,8356,2021-07-22,Login
52219,7856,2023-02-24,Login
52220,4221,2021-02-02,Login
52221,2035,2022-09-05,Cancel
52222,8985,2022-01-31,Support Request
52223,9028,2024-04-08,Purchase
52224,212,2021-07-20,Purchase
52225,4522,2025-01-19,Login
52226,3948,2020-05-01,Support Request
52227,1474,2021-04-02,Login
52228,9955,2023-07-11,Login
52229,4173,2021-09-16,Purchase
52230,2338,2020-11-22,Purchase
52231,9267,2023-09-16,Support Request
52232,2403,2024-08-10,Login
52233,7480,2022-06-08,Purchase
52234,987,2022-01-09,Cancel
52235,501,2021-08-23,Purchase
52236,3589,2022-01-22,Login
52237,4362,2020-05-31,Login
52238,3157,2023-04-02,Purchase
52239,1826,2023-12-13,Support Request
52240,9055,2021-02-05,Login
52241,9769,2021-07-02,Purchase
52242,8272,2020-09-05,Purchase
52243,923,2022-07-13,Purchase
52244,8406,2021-05-18,Purchase
52245,1727,2022-06-26,Purchase
52246,4667,2024-07-26,Login
52247,8458,2020-07-22,Login
52248,702,2023-03-15,Purchase
52249,2653,2023-03-14,Purchase
52250,3187,2021-02-19,Login
52251,179,2023-05-10,Purchase
52252,247,2024-03-18,Login
52253,2812,2025-01-05,Purchase
52254,4025,2021-03-21,Cancel
52255,2948,2022-05-22,Login
52256,1920,2021-07-20,Support Request
52257,6312,2024-01-18,Support Request
52258,8221,2024-11-27,Login
52259,2464,2021-07-14,Login
52260,3860,2020-08-31,Purchase
52261,3454,2023-05-06,Login
52262,9757,2021-06-17,Support Request
52263,3281,2022-10-24,Login
52264,5853,2023-01-24,Support Request
52265,6548,2023-01-28,Login
52266,8158,2024-07-31,Cancel
52267,7254,2021-01-04,Login
52268,6557,2021-05-25,Login
52269,2272,2020-04-22,Cancel
52270,5116,2025-01-23,Purchase
52271,3720,2024-06-03,Purchase
52272,2199,2020-04-30,Login
52273,2319,2023-08-11,Login
52274,1009,2020-06-09,Login
52275,7713,2021-10-16,Purchase
52276,9931,2023-06-08,Login
52277,4537,2023-07-29,Purchase
52278,5721,2021-02-09,Purchase
52279,1487,2024-10-17,Cancel
52280,1313,2022-09-29,Login
52281,2637,2020-06-08,Login
52282,6770,2020-07-08,Login
52283,665,2020-11-19,Purchase
52284,7989,2024-02-26,Purchase
52285,6833,2020-12-07,Cancel
52286,4939,2020-08-17,Login
52287,5730,2024-04-09,Purchase
52288,5925,2022-10-09,Purchase
52289,4105,2021-03-02,Login
52290,2540,2022-05-06,Login
52291,7642,2020-09-03,Purchase
52292,1336,2021-04-04,Login
52293,8131,2023-08-11,Login
52294,8915,2020-10-24,Login
52295,7361,2022-03-04,Cancel
52296,3018,2024-08-05,Login
52297,5720,2020-10-29,Purchase
52298,7549,2023-10-26,Login
52299,4389,2023-05-09,Cancel
52300,3556,2021-02-26,Login
52301,673,2020-10-01,Login
52302,6441,2022-06-22,Support Request
52303,2525,2024-05-09,Login
52304,4521,2021-12-21,Support Request
52305,8162,2021-04-05,Login
52306,7413,2023-07-04,Login
52307,8370,2021-05-02,Purchase
52308,9512,2021-02-23,Login
52309,6027,2022-05-19,Login
52310,961,2020-06-20,Login
52311,3369,2022-03-03,Purchase
52312,1141,2021-05-21,Login
52313,1847,2021-11-19,Support Request
52314,1091,2023-07-23,Purchase
52315,2302,2021-12-17,Purchase
52316,1513,2024-05-19,Login
52317,3919,2020-11-01,Purchase
52318,9785,2024-08-06,Login
52319,9690,2024-02-27,Purchase
52320,258,2021-05-10,Cancel
52321,4671,2024-07-16,Login
52322,5253,2022-01-09,Purchase
52323,1740,2021-10-03,Login
52324,5452,2021-01-14,Purchase
52325,1855,2021-01-19,Cancel
52326,7489,2024-04-26,Login
52327,8064,2020-09-02,Purchase
52328,1222,2021-09-03,Login
52329,3732,2022-04-16,Login
52330,9610,2024-02-20,Login
52331,8042,2021-07-06,Login
52332,8737,2023-12-22,Purchase
52333,8814,2021-02-15,Login
52334,2692,2023-02-19,Login
52335,8686,2020-04-18,Support Request
52336,8156,2020-07-15,Purchase
52337,3615,2024-07-29,Login
52338,7946,2023-11-27,Login
52339,9659,2021-07-26,Login
52340,4520,2022-06-22,Login
52341,7551,2024-09-06,Cancel
52342,7807,2024-12-19,Cancel
52343,5094,2022-01-22,Support Request
52344,9372,2020-03-15,Login
52345,6025,2020-04-29,Support Request
52346,5653,2024-04-06,Cancel
52347,4031,2023-03-14,Login
52348,7943,2024-05-30,Purchase
52349,561,2023-02-25,Login
52350,3731,2025-01-19,Purchase
52351,2314,2020-11-07,Login
52352,4247,2023-10-30,Login
52353,3140,2024-10-18,Login
52354,7051,2021-02-10,Login
52355,8755,2020-10-16,Login
52356,7572,2021-12-22,Purchase
52357,900,2022-06-12,Login
52358,1678,2024-10-10,Login
52359,3777,2023-11-26,Login
52360,1999,2021-04-18,Login
52361,4635,2020-03-21,Purchase
52362,8081,2021-03-21,Purchase
52363,1936,2024-01-09,Login
52364,1624,2024-05-11,Login
52365,2274,2024-06-09,Login
52366,5218,2023-11-24,Support Request
52367,893,2022-01-21,Support Request
52368,2746,2022-06-12,Login
52369,1701,2024-03-12,Login
52370,1174,2022-07-09,Purchase
52371,686,2023-08-16,Login
52372,2941,2024-09-08,Login
52373,2823,2020-06-28,Login
52374,704,2021-03-26,Purchase
52375,8415,2021-08-19,Purchase
52376,5236,2023-01-15,Login
52377,9619,2020-08-28,Login
52378,9627,2023-12-31,Purchase
52379,5284,2021-04-29,Purchase
52380,5773,2021-06-27,Purchase
52381,2078,2023-12-01,Login
52382,7471,2024-03-18,Login
52383,4993,2021-12-08,Purchase
52384,9091,2024-02-15,Purchase
52385,9654,2024-10-09,Purchase
52386,5021,2023-02-12,Purchase
52387,8110,2021-01-19,Purchase
52388,7782,2020-06-05,Cancel
52389,8788,2022-02-13,Purchase
52390,8924,2021-05-11,Cancel
52391,1170,2023-11-02,Purchase
52392,5343,2022-07-29,Login
52393,2196,2022-11-15,Purchase
52394,2989,2023-05-01,Login
52395,8462,2024-12-17,Login
52396,8562,2021-07-29,Purchase
52397,6856,2022-10-08,Support Request
52398,1882,2020-10-19,Login
52399,4606,2020-09-25,Support Request
52400,6956,2021-05-11,Cancel
52401,9493,2024-08-28,Login
52402,454,2023-04-03,Purchase
52403,9427,2025-02-07,Login
52404,410,2024-04-21,Support Request
52405,5233,2024-05-09,Support Request
52406,199,2022-04-04,Purchase
52407,8698,2025-01-28,Cancel
52408,6267,2023-09-01,Login
52409,1294,2022-08-07,Login
52410,9418,2020-07-09,Purchase
52411,2141,2022-03-31,Purchase
52412,2524,2024-02-28,Cancel
52413,2950,2021-11-23,Support Request
52414,21,2024-05-17,Login
52415,8906,2022-08-18,Support Request
52416,7994,2021-11-06,Login
52417,303,2024-05-06,Purchase
52418,3795,2020-07-05,Login
52419,7019,2024-02-09,Support Request
52420,219,2023-01-26,Purchase
52421,9197,2023-04-28,Login
52422,8721,2021-03-01,Cancel
52423,9272,2024-09-15,Login
52424,6648,2023-04-18,Login
52425,7255,2023-09-28,Login
52426,4187,2025-01-24,Support Request
52427,103,2023-06-23,Login
52428,8478,2024-01-13,Purchase
52429,8541,2020-08-31,Purchase
52430,3621,2022-10-24,Login
52431,6850,2020-04-22,Cancel
52432,7955,2022-05-10,Purchase
52433,2073,2020-04-08,Cancel
52434,9925,2022-08-08,Cancel
52435,8602,2021-01-17,Login
52436,409,2020-10-02,Login
52437,9192,2020-10-10,Support Request
52438,3010,2022-10-24,Login
52439,7094,2020-05-10,Login
52440,5921,2023-02-19,Login
52441,9263,2023-12-28,Purchase
52442,700,2023-06-15,Purchase
52443,4607,2024-12-12,Purchase
52444,2195,2022-03-14,Login
52445,6841,2022-12-15,Login
52446,4071,2021-01-13,Cancel
52447,8354,2023-05-30,Purchase
52448,3799,2022-11-21,Purchase
52449,4015,2023-07-26,Login
52450,760,2022-04-07,Login
52451,3869,2023-09-24,Login
52452,8324,2021-12-14,Purchase
52453,3564,2024-06-23,Login
52454,9694,2023-01-16,Login
52455,9756,2021-06-30,Support Request
52456,472,2020-08-15,Login
52457,5039,2024-11-24,Login
52458,4274,2024-08-28,Login
52459,1772,2024-08-16,Purchase
52460,1229,2020-08-11,Login
52461,6111,2024-11-18,Purchase
52462,2715,2021-10-09,Purchase
52463,3832,2023-09-08,Login
52464,8490,2024-03-13,Support Request
52465,3994,2020-09-18,Login
52466,9005,2020-06-22,Purchase
52467,5077,2023-04-29,Purchase
52468,3568,2022-02-10,Login
52469,8294,2023-09-29,Purchase
52470,3364,2021-02-07,Login
52471,9727,2021-03-20,Purchase
52472,5810,2024-11-18,Login
52473,6730,2023-09-18,Purchase
52474,9358,2021-01-22,Purchase
52475,9809,2021-01-25,Purchase
52476,1026,2022-03-07,Login
52477,6904,2024-11-12,Cancel
52478,6079,2021-06-22,Purchase
52479,2689,2022-03-02,Purchase
52480,6832,2020-10-29,Login
52481,6018,2021-03-04,Login
52482,4831,2022-12-03,Login
52483,5276,2023-05-04,Login
52484,18,2020-08-18,Purchase
52485,1992,2021-04-09,Support Request
52486,5283,2020-03-29,Login
52487,339,2023-03-16,Support Request
52488,7344,2020-12-30,Cancel
52489,187,2024-10-07,Login
52490,5372,2023-10-19,Login
52491,1196,2024-10-18,Login
52492,1006,2021-03-15,Login
52493,5731,2023-10-01,Login
52494,9996,2021-11-17,Login
52495,6394,2023-08-15,Login
52496,8690,2020-10-03,Purchase
52497,7277,2020-06-21,Purchase
52498,7826,2022-12-31,Login
52499,9542,2022-06-14,Login
52500,2701,2022-11-02,Login
52501,4487,2023-07-11,Login
52502,9444,2022-01-27,Login
52503,9671,2024-06-18,Support Request
52504,9036,2021-08-07,Purchase
52505,451,2021-07-13,Purchase
52506,9701,2024-07-31,Login
52507,990,2020-06-30,Purchase
52508,8411,2020-07-30,Login
52509,2203,2022-06-03,Login
52510,779,2023-06-20,Login
52511,2770,2022-03-19,Login
52512,6919,2021-06-16,Login
52513,3202,2023-01-29,Login
52514,1594,2022-10-10,Login
52515,200,2022-12-19,Cancel
52516,4952,2024-09-22,Login
52517,4609,2023-02-08,Purchase
52518,4720,2025-02-26,Purchase
52519,431,2023-07-27,Login
52520,8544,2023-09-20,Support Request
52521,1251,2022-10-03,Support Request
52522,3538,2024-03-08,Login
52523,3362,2024-06-25,Login
52524,229,2020-10-11,Login
52525,3439,2024-04-28,Login
52526,6791,2023-07-14,Login
52527,3863,2024-06-26,Login
52528,8401,2022-05-08,Purchase
52529,440,2020-12-18,Purchase
52530,1606,2023-03-15,Login
52531,5502,2023-11-21,Login
52532,8383,2022-07-07,Support Request
52533,8875,2023-09-16,Cancel
52534,1709,2020-12-29,Support Request
52535,4964,2021-08-08,Purchase
52536,2847,2022-08-04,Login
52537,2721,2020-08-18,Support Request
52538,6080,2020-12-18,Login
52539,8864,2022-05-31,Purchase
52540,8395,2024-01-26,Login
52541,9706,2020-06-07,Login
52542,5232,2022-02-28,Login
52543,8352,2020-10-23,Purchase
52544,5353,2021-02-16,Login
52545,1806,2023-04-12,Support Request
52546,1560,2024-01-15,Purchase
52547,2042,2023-06-24,Login
52548,2465,2021-11-03,Login
52549,457,2023-05-01,Purchase
52550,6168,2024-09-09,Cancel
52551,5926,2021-10-02,Purchase
52552,9798,2021-10-28,Login
52553,8997,2020-06-28,Purchase
52554,1725,2021-08-30,Login
52555,9073,2022-11-27,Login
52556,4209,2021-09-01,Login
52557,6184,2023-06-04,Login
52558,5627,2020-06-05,Login
52559,526,2024-04-09,Login
52560,3751,2023-07-16,Purchase
52561,7828,2025-02-01,Login
52562,8798,2024-04-26,Login
52563,4311,2025-01-04,Purchase
52564,5431,2024-12-08,Purchase
52565,1076,2024-10-16,Cancel
52566,5184,2023-11-15,Login
52567,9406,2023-11-09,Support Request
52568,4841,2024-03-12,Purchase
52569,4117,2023-01-17,Support Request
52570,4034,2024-12-04,Purchase
52571,4379,2024-05-06,Login
52572,9152,2021-05-02,Login
52573,597,2024-07-18,Login
52574,4774,2021-03-22,Cancel
52575,8535,2023-11-06,Purchase
52576,8725,2022-10-19,Cancel
52577,7974,2023-08-09,Login
52578,2015,2023-02-18,Purchase
52579,8777,2023-09-30,Purchase
52580,4513,2023-09-11,Cancel
52581,5304,2024-07-03,Login
52582,5357,2020-10-06,Purchase
52583,9040,2024-06-04,Login
52584,3680,2022-11-02,Cancel
52585,509,2022-09-10,Cancel
52586,8275,2023-06-11,Login
52587,7127,2020-07-29,Login
52588,5562,2024-02-09,Login
52589,6458,2021-09-10,Login
52590,306,2021-04-04,Purchase
52591,9172,2022-10-06,Login
52592,464,2020-12-24,Login
52593,4093,2024-12-08,Cancel
52594,7040,2023-07-05,Cancel
52595,1189,2020-08-19,Login
52596,1611,2021-12-19,Purchase
52597,270,2021-08-19,Support Request
52598,6932,2021-04-26,Login
52599,9485,2024-02-29,Cancel
52600,4293,2024-09-30,Login
52601,7901,2023-10-13,Purchase
52602,1724,2021-12-09,Login
52603,7318,2022-09-30,Login
52604,3626,2021-08-24,Login
52605,1022,2022-07-25,Login
52606,3707,2021-08-23,Purchase
52607,9744,2021-11-06,Cancel
52608,6077,2025-02-10,Cancel
52609,1879,2023-09-04,Login
52610,8623,2021-03-09,Login
52611,8318,2023-08-08,Login
52612,5897,2024-12-17,Purchase
52613,8972,2025-03-01,Cancel
52614,1814,2024-07-26,Login
52615,2865,2022-09-06,Login
52616,9120,2023-02-06,Purchase
52617,5603,2023-07-24,Purchase
52618,7272,2021-05-11,Login
52619,1595,2021-05-07,Login
52620,9739,2022-03-30,Login
52621,9022,2022-03-22,Login
52622,7256,2021-03-12,Login
52623,9306,2020-05-15,Login
52624,280,2025-01-27,Login
52625,3646,2021-12-09,Purchase
52626,5964,2024-09-05,Support Request
52627,2827,2024-04-11,Login
52628,4703,2020-05-23,Login
52629,938,2020-04-14,Login
52630,6075,2021-05-11,Login
52631,2318,2024-02-11,Cancel
52632,7086,2020-09-08,Login
52633,1682,2025-01-22,Purchase
52634,3271,2021-04-10,Purchase
52635,6723,2023-08-24,Purchase
52636,7766,2023-08-02,Login
52637,3467,2020-12-15,Login
52638,4028,2024-09-01,Login
52639,1332,2020-09-12,Purchase
52640,2867,2024-08-27,Support Request
52641,838,2022-12-27,Login
52642,9998,2024-03-26,Cancel
52643,6481,2024-03-23,Login
52644,7339,2022-11-12,Purchase
52645,8398,2023-08-02,Login
52646,1601,2024-06-30,Login
52647,2808,2024-08-16,Cancel
52648,9416,2020-03-17,Cancel
52649,2793,2023-03-04,Support Request
52650,723,2020-07-08,Login
52651,8203,2022-01-26,Purchase
52652,3054,2022-12-02,Support Request
52653,8808,2021-11-16,Login
52654,8303,2021-08-16,Login
52655,3315,2021-03-16,Login
52656,6965,2023-10-01,Login
52657,3117,2022-01-23,Purchase
52658,2794,2023-09-14,Login
52659,6439,2020-05-10,Login
52660,6635,2022-05-10,Login
52661,9611,2021-01-27,Login
52662,2924,2023-04-16,Login
52663,4670,2024-11-28,Cancel
52664,3717,2024-06-01,Login
52665,5400,2023-07-22,Support Request
52666,6497,2021-02-04,Login
52667,2210,2020-04-13,Support Request
52668,4276,2023-05-22,Login
