customer_id,subscription_type,start_date,end_date
6124,Basic,2024-01-10,2024-10-09
6125,Premium,2021-07-03,2021-09-26
6126,Standard,2023-11-14,
6127,Premium,2023-05-24,
6128,Basic,2023-05-27,
6129,Premium,2020-09-04,
6130,Basic,2022-09-01,
6131,Standard,2024-09-21,
6132,Basic,2021-03-13,
6133,Premium,2021-06-27,
6134,Standard,2021-05-05,
6135,Premium,2020-05-21,
6136,Basic,2020-07-16,
6137,Standard,2024-01-11,
6138,Basic,2022-07-03,2023-02-07
6139,Premium,2020-04-23,
6140,Basic,2024-02-19,2024-12-05
6141,Premium,2024-01-02,
6142,Premium,2022-04-05,
6143,Standard,2022-09-30,
6144,Standard,2021-12-05,2022-06-02
6145,Basic,2021-07-25,
6146,Premium,2023-07-28,
6147,Premium,2021-05-15,
6148,Standard,2023-06-15,
6149,Standard,2024-01-28,
6150,Standard,2021-05-27,2022-01-28
6151,Standard,2024-02-21,
6152,Basic,2020-08-08,
6153,Basic,2023-10-20,
6154,Basic,2021-02-13,
6155,Basic,2020-06-13,
6156,Standard,2021-07-17,
6157,Basic,2024-04-22,
6158,Basic,2023-11-14,
6159,Basic,2021-02-22,
6160,Standard,2022-12-18,2024-05-19
6161,Premium,2022-11-22,
6162,Standard,2021-03-20,
6163,Premium,2021-08-21,
6164,Premium,2023-04-24,
6165,Basic,2021-10-06,
6166,Basic,2022-04-16,
6167,Basic,2022-05-25,
6168,Standard,2021-10-05,2021-12-04
6169,Standard,2021-04-01,
6170,Basic,2024-03-14,
6171,Standard,2023-10-19,
6172,Standard,2020-05-12,
6173,Premium,2021-04-11,
6174,Standard,2021-02-05,2022-11-13
6175,Premium,2021-03-06,
6176,Basic,2022-04-30,
6177,Standard,2022-10-23,
6178,Premium,2023-05-16,
6179,Standard,2024-06-28,
6180,Premium,2020-03-11,
6181,Premium,2023-05-10,
6182,Standard,2021-09-22,
6183,Basic,2020-09-25,
6184,Premium,2020-10-21,2024-08-20
6185,Basic,2020-03-10,
6186,Standard,2024-11-12,2024-12-01
6187,Standard,2023-09-19,
6188,Basic,2021-05-21,
6189,Standard,2021-05-08,
6190,Premium,2025-01-09,
6191,Basic,2023-08-03,
6192,Standard,2022-10-14,
6193,Standard,2022-12-12,
6194,Basic,2025-01-18,2025-02-06
6195,Premium,2020-10-15,
6196,Basic,2024-03-25,
6197,Standard,2020-10-15,
6198,Standard,2023-03-17,2023-08-22
6199,Basic,2025-02-08,
6200,Premium,2021-11-09,
6201,Premium,2020-08-01,
6202,Premium,2024-04-01,
6203,Basic,2021-01-05,2022-06-21
6204,Premium,2021-05-08,
6205,Premium,2021-09-23,
6206,Premium,2023-01-16,2023-08-27
6207,Premium,2022-04-05,
6208,Standard,2021-02-23,
6209,Basic,2023-01-01,
6210,Basic,2023-09-12,
6211,Premium,2024-03-07,
6212,Basic,2021-09-05,
6213,Basic,2020-03-17,
6214,Standard,2024-11-28,
6215,Basic,2020-06-27,
6216,Standard,2022-07-07,2023-08-11
6217,Basic,2023-01-13,
6218,Standard,2021-07-06,
6219,Standard,2021-10-03,
6220,Basic,2022-10-10,
6221,Standard,2022-07-27,
6222,Standard,2020-03-20,
6223,Basic,2025-01-21,
6224,Standard,2021-10-01,
6225,Standard,2020-08-29,
6226,Standard,2023-11-01,
6227,Standard,2024-01-28,
6228,Standard,2023-03-28,2023-09-21
6229,Premium,2024-05-30,
6230,Standard,2023-10-18,
6231,Standard,2023-03-15,
6232,Standard,2023-11-09,2024-12-07
6233,Standard,2020-09-05,
6234,Basic,2023-10-09,
6235,Premium,2022-09-26,
6236,Basic,2024-12-15,2025-01-05
6237,Premium,2023-07-21,
6238,Standard,2020-07-20,
6239,Standard,2024-09-10,2024-12-12
6240,Premium,2021-01-07,2022-10-10
6241,Premium,2022-03-25,2023-07-18
6242,Basic,2021-10-26,
6243,Premium,2025-01-22,
6244,Standard,2024-04-25,
6245,Basic,2023-08-24,
6246,Premium,2024-05-05,
6247,Premium,2020-08-20,
6248,Basic,2022-09-27,
6249,Premium,2024-07-14,
6250,Standard,2024-06-26,
6251,Basic,2023-11-30,
6252,Premium,2022-06-23,
6253,Standard,2020-09-15,
6254,Premium,2023-03-05,
6255,Basic,2023-04-25,
6256,Premium,2024-06-04,
6257,Premium,2021-05-27,
6258,Premium,2023-05-16,
6259,Standard,2021-02-01,2023-10-17
6260,Standard,2023-06-10,
6261,Premium,2023-03-27,
6262,Premium,2023-11-30,2024-11-07
6263,Basic,2022-07-05,
6264,Premium,2020-09-15,2024-04-24
6265,Basic,2021-12-20,2023-06-09
6266,Standard,2023-05-17,
6267,Premium,2020-09-18,2025-01-12
6268,Basic,2022-10-07,
6269,Standard,2023-04-29,
6270,Basic,2024-02-15,
6271,Standard,2023-03-10,
6272,Premium,2022-11-10,2023-08-25
6273,Basic,2023-07-20,
6274,Premium,2021-09-13,
6275,Basic,2022-03-04,
6276,Standard,2022-04-22,
6277,Basic,2021-12-31,
6278,Basic,2022-08-10,
6279,Premium,2025-02-08,2025-02-24
6280,Premium,2020-10-17,
6281,Premium,2020-07-12,2022-09-17
6282,Standard,2020-05-02,
6283,Premium,2024-07-11,
6284,Basic,2024-04-18,
6285,Standard,2023-05-14,
6286,Premium,2021-05-30,
6287,Basic,2022-01-15,2024-03-06
6288,Basic,2023-02-09,
6289,Standard,2023-12-04,2024-06-01
6290,Basic,2023-05-08,
6291,Premium,2022-01-01,
6292,Basic,2023-06-13,
6293,Premium,2024-12-06,2025-01-28
6294,Premium,2022-10-01,
6295,Standard,2025-01-18,2025-02-09
6296,Basic,2020-09-06,2024-02-01
6297,Standard,2024-08-10,
6298,Standard,2021-10-10,
6299,Standard,2022-12-20,
6300,Premium,2024-05-13,
6301,Premium,2022-04-03,
6302,Premium,2024-03-22,
6303,Premium,2020-06-16,
6304,Basic,2022-03-21,
6305,Basic,2024-12-01,
6306,Premium,2023-12-30,
6307,Premium,2020-11-09,
6308,Basic,2022-06-23,
6309,Standard,2021-06-11,
6310,Standard,2022-12-25,2024-05-12
6311,Premium,2020-11-27,
6312,Standard,2020-05-16,
6313,Premium,2023-12-05,
6314,Premium,2021-12-04,
6315,Premium,2021-06-26,
6316,Basic,2024-02-16,2025-02-06
6317,Standard,2024-08-28,
6318,Basic,2024-07-03,
6319,Standard,2021-05-21,
6320,Basic,2023-06-20,
6321,Basic,2020-04-28,
6322,Premium,2021-03-08,
6323,Premium,2022-05-09,
6324,Basic,2022-12-11,
6325,Standard,2024-09-11,
6326,Standard,2020-10-24,
6327,Premium,2020-04-02,2021-05-04
6328,Premium,2020-07-17,
6329,Standard,2025-02-06,
6330,Standard,2020-06-16,
6331,Standard,2024-10-31,
6332,Premium,2024-11-11,
6333,Standard,2024-11-12,
6334,Premium,2020-11-01,
6335,Basic,2021-07-25,
6336,Basic,2024-04-18,
6337,Basic,2021-02-27,
6338,Standard,2023-11-25,
6339,Premium,2022-08-07,
6340,Standard,2024-05-06,
6341,Premium,2024-09-06,
6342,Standard,2020-12-22,
6343,Basic,2023-12-12,
6344,Premium,2020-08-21,2023-09-08
6345,Standard,2023-05-11,
6346,Premium,2023-10-28,
6347,Premium,2022-03-30,
6348,Standard,2022-02-24,2024-10-11
6349,Standard,2025-02-27,
6350,Premium,2022-04-22,
6351,Premium,2024-07-18,
6352,Basic,2023-06-24,
6353,Premium,2023-11-29,
6354,Basic,2024-06-23,
6355,Basic,2020-06-01,2024-08-19
6356,Basic,2022-12-24,2024-04-13
6357,Premium,2024-11-13,
6358,Basic,2020-11-07,
6359,Premium,2022-11-16,2024-01-28
6360,Premium,2023-07-29,
6361,Standard,2023-06-30,
6362,Premium,2022-03-26,
6363,Premium,2023-02-18,
6364,Basic,2020-05-14,
6365,Premium,2023-12-29,
6366,Premium,2024-07-11,
6367,Standard,2021-09-16,
6368,Standard,2021-05-12,
6369,Basic,2022-06-03,
6370,Basic,2020-07-14,2021-09-16
6371,Standard,2022-06-30,
6372,Standard,2022-06-26,
6373,Premium,2021-05-30,2021-06-03
6374,Basic,2024-08-16,2024-12-24
6375,Basic,2021-06-10,
6376,Premium,2020-04-13,
6377,Premium,2024-12-07,
6378,Basic,2024-02-18,2024-03-21
6379,Standard,2021-11-22,2022-07-12
6380,Standard,2022-09-08,2024-01-03
6381,Premium,2021-09-04,
6382,Basic,2023-12-27,
6383,Premium,2025-02-24,
6384,Standard,2020-04-19,
6385,Standard,2021-02-15,
6386,Premium,2023-11-28,
6387,Standard,2022-03-12,
6388,Basic,2021-03-18,
6389,Premium,2023-09-22,
6390,Premium,2023-08-27,
6391,Premium,2023-03-29,
6392,Standard,2025-01-21,
6393,Basic,2023-01-03,
6394,Premium,2020-08-22,
6395,Premium,2022-01-25,2024-08-06
6396,Standard,2023-10-07,
6397,Basic,2023-02-10,
6398,Premium,2023-09-18,
6399,Standard,2022-10-09,
6400,Premium,2023-10-24,2024-09-24
6401,Standard,2021-09-18,
6402,Basic,2020-09-27,2021-07-15
6403,Standard,2022-05-17,
6404,Premium,2024-01-27,2024-11-16
6405,Premium,2020-09-12,
6406,Standard,2021-01-04,2021-02-01
6407,Basic,2023-07-19,
6408,Basic,2020-04-16,
6409,Premium,2020-09-04,
6410,Premium,2021-07-30,2023-05-18
6411,Standard,2022-02-21,
6412,Standard,2024-08-12,
6413,Standard,2023-02-28,2023-07-14
6414,Basic,2023-12-13,
6415,Basic,2020-09-10,
6416,Premium,2024-05-07,
6417,Premium,2021-11-09,
6418,Premium,2021-05-25,2024-04-10
6419,Standard,2023-04-21,
6420,Basic,2023-05-31,
6421,Premium,2020-03-05,2020-11-09
6422,Premium,2024-10-13,
6423,Premium,2021-07-22,
6424,Premium,2021-07-25,
6425,Premium,2023-12-31,
6426,Premium,2023-07-21,
6427,Basic,2022-08-27,2024-10-27
6428,Premium,2023-04-16,
6429,Basic,2022-07-17,
6430,Standard,2023-12-29,
6431,Basic,2024-04-09,
6432,Standard,2023-08-28,2024-11-10
6433,Basic,2024-08-19,2025-01-19
6434,Basic,2022-04-18,
6435,Premium,2020-09-23,
6436,Basic,2024-08-09,
6437,Basic,2024-11-21,
6438,Premium,2020-06-17,
6439,Standard,2021-03-04,
6440,Premium,2024-05-21,
6441,Premium,2020-07-23,
6442,Premium,2020-10-22,
6443,Standard,2023-06-13,
6444,Basic,2022-04-02,
6445,Basic,2021-07-11,
6446,Premium,2022-09-28,
6447,Premium,2024-09-22,2025-03-02
6448,Basic,2022-08-21,
6449,Basic,2020-09-15,
6450,Basic,2023-07-14,
6451,Standard,2021-05-23,2024-04-24
6452,Standard,2022-06-07,2023-06-26
6453,Premium,2024-08-28,
6454,Standard,2023-11-11,
6455,Premium,2025-01-06,2025-01-27
6456,Basic,2023-07-28,
6457,Basic,2022-11-21,
6458,Premium,2021-04-22,
6459,Basic,2020-10-06,
6460,Premium,2021-03-10,
6461,Premium,2024-05-18,
6462,Premium,2023-07-18,
6463,Standard,2023-07-14,2024-03-07
6464,Premium,2023-03-20,
6465,Premium,2021-07-17,2022-06-10
6466,Premium,2022-07-13,
6467,Standard,2023-07-20,
6468,Basic,2022-03-22,
6469,Standard,2023-11-09,2024-09-16
6470,Premium,2021-11-22,
6471,Standard,2024-09-08,
6472,Basic,2024-11-13,2025-02-25
6473,Basic,2023-04-10,
6474,Premium,2024-12-16,2025-01-06
6475,Basic,2020-04-16,
6476,Standard,2023-12-22,2024-01-13
6477,Standard,2025-03-02,
6478,Basic,2022-11-23,
6479,Premium,2023-05-19,
6480,Premium,2022-10-02,
6481,Standard,2024-10-24,
6482,Basic,2024-08-05,
6483,Standard,2025-01-18,
6484,Standard,2024-10-14,
6485,Standard,2023-03-07,
6486,Premium,2021-04-13,
6487,Basic,2022-12-19,2023-02-15
6488,Basic,2022-08-24,
6489,Premium,2020-12-12,
6490,Standard,2023-02-17,
6491,Standard,2024-02-26,
6492,Premium,2020-09-11,
6493,Basic,2023-08-16,
6494,Premium,2022-05-09,
6495,Basic,2023-12-28,2024-04-20
6496,Basic,2021-07-17,
6497,Basic,2022-09-11,
6498,Standard,2021-12-01,
6499,Standard,2024-01-30,
6500,Premium,2023-05-14,
6501,Premium,2021-11-21,
6502,Standard,2023-08-12,
6503,Premium,2025-01-31,
6504,Standard,2024-10-17,
6505,Standard,2022-06-16,
6506,Basic,2022-08-22,2023-11-23
6507,Basic,2021-09-27,
6508,Standard,2022-02-06,2024-09-14
6509,Basic,2024-01-11,2024-09-21
6510,Standard,2023-03-19,
6511,Basic,2021-03-06,
6512,Premium,2025-01-05,
6513,Premium,2025-03-02,2025-03-03
6514,Standard,2020-08-15,
6515,Standard,2022-02-28,
6516,Basic,2024-02-23,
6517,Basic,2023-05-04,2024-03-18
6518,Standard,2022-02-12,
6519,Premium,2020-04-21,2024-03-12
6520,Premium,2023-05-25,
6521,Standard,2021-05-04,
6522,Premium,2021-12-15,
6523,Standard,2021-02-16,
6524,Basic,2022-08-05,
6525,Premium,2020-04-02,
6526,Premium,2023-07-25,2024-10-16
6527,Basic,2021-04-21,
6528,Basic,2021-11-11,2024-08-04
6529,Premium,2024-02-03,
6530,Premium,2022-09-13,2022-09-24
6531,Standard,2020-10-27,
6532,Standard,2022-01-16,2023-06-12
6533,Premium,2021-01-17,2022-08-29
6534,Standard,2025-01-11,
6535,Basic,2021-01-28,
6536,Standard,2021-05-04,
6537,Standard,2022-10-28,
6538,Premium,2023-09-18,2025-01-23
6539,Standard,2024-04-08,
6540,Premium,2020-07-13,
6541,Premium,2021-10-02,
6542,Premium,2024-12-30,2025-01-23
6543,Basic,2022-03-06,2024-02-24
6544,Standard,2022-08-04,
6545,Standard,2024-04-01,
6546,Standard,2021-11-26,
6547,Premium,2020-03-05,
6548,Basic,2022-08-09,
6549,Premium,2021-11-18,
6550,Standard,2024-02-20,
6551,Premium,2024-07-25,
6552,Premium,2022-02-10,
6553,Standard,2021-09-10,
6554,Premium,2021-01-05,
6555,Premium,2021-02-24,
6556,Basic,2021-06-18,
6557,Premium,2023-07-27,
6558,Basic,2022-08-05,
6559,Standard,2022-10-06,
6560,Basic,2022-01-19,2023-08-05
6561,Premium,2024-04-05,
6562,Standard,2021-01-31,
6563,Premium,2023-04-06,
6564,Premium,2020-06-01,
6565,Basic,2024-08-03,
6566,Premium,2022-11-13,
6567,Basic,2021-06-21,
6568,Standard,2023-06-09,
6569,Standard,2021-08-13,
6570,Premium,2022-06-24,
6571,Basic,2021-09-03,
6572,Premium,2024-02-17,
6573,Premium,2024-01-07,
6574,Premium,2020-11-12,2022-05-15
6575,Premium,2024-05-16,
6576,Basic,2024-01-04,
6577,Premium,2023-12-14,2024-01-16
6578,Standard,2024-08-21,
6579,Basic,2024-09-23,
6580,Premium,2024-05-10,
6581,Basic,2022-02-06,2024-05-19
6582,Premium,2021-09-22,2022-08-20
6583,Standard,2022-11-11,
6584,Standard,2022-04-09,
6585,Standard,2024-05-19,
6586,Basic,2022-08-10,
6587,Standard,2020-11-18,
6588,Premium,2021-02-15,
6589,Premium,2021-06-01,
6590,Premium,2024-09-29,
6591,Basic,2024-08-09,
6592,Basic,2021-11-19,
6593,Standard,2021-06-23,
6594,Basic,2024-04-26,2024-05-20
6595,Premium,2024-04-26,
6596,Premium,2021-05-02,
6597,Premium,2023-10-06,
6598,Basic,2020-10-10,
6599,Premium,2021-01-09,2022-02-28
6600,Standard,2023-05-01,
6601,Basic,2020-03-14,
6602,Premium,2023-11-14,
6603,Premium,2023-08-19,
6604,Basic,2021-06-30,2021-07-29
6605,Basic,2024-08-05,
6606,Standard,2022-07-06,
6607,Basic,2020-09-30,
6608,Premium,2022-01-01,
6609,Standard,2022-11-06,2023-03-25
6610,Premium,2020-04-10,
6611,Premium,2023-06-20,2024-12-01
6612,Premium,2020-04-26,
6613,Basic,2023-01-26,
6614,Basic,2025-01-13,
6615,Premium,2024-01-26,
6616,Basic,2021-01-14,
6617,Premium,2020-09-30,
6618,Basic,2024-02-09,
6619,Basic,2022-04-05,
6620,Basic,2023-11-15,
6621,Standard,2021-02-03,
6622,Basic,2023-07-11,
6623,Standard,2023-03-02,
6624,Standard,2024-06-05,
6625,Standard,2021-11-27,2023-12-27
6626,Premium,2022-03-24,
6627,Basic,2022-11-29,2023-10-07
6628,Premium,2021-06-15,
6629,Standard,2020-04-26,
6630,Basic,2020-10-29,
6631,Premium,2023-06-29,
6632,Standard,2022-09-03,
6633,Premium,2025-02-26,
6634,Premium,2021-08-17,
6635,Basic,2023-02-23,
6636,Basic,2020-12-10,
6637,Premium,2023-03-03,2024-11-30
6638,Basic,2021-11-15,
6639,Basic,2020-05-12,
6640,Premium,2022-04-14,
6641,Basic,2023-04-20,
6642,Basic,2022-11-09,
6643,Standard,2021-05-04,
6644,Basic,2020-11-19,2021-02-25
6645,Standard,2021-07-14,
6646,Premium,2024-05-28,
6647,Standard,2021-03-31,2024-09-11
6648,Premium,2022-11-12,2023-11-14
6649,Basic,2024-03-08,
6650,Basic,2024-02-24,2025-03-03
6651,Standard,2023-02-28,
6652,Premium,2020-08-12,2022-07-04
6653,Basic,2022-04-23,
6654,Standard,2020-03-31,
6655,Standard,2020-04-11,
6656,Standard,2024-10-18,
6657,Basic,2022-12-17,
6658,Premium,2022-03-12,
6659,Basic,2024-06-20,
6660,Basic,2024-11-28,
6661,Premium,2021-07-06,
6662,Standard,2024-04-23,
6663,Basic,2024-04-01,
6664,Standard,2021-01-26,
6665,Standard,2024-06-18,2024-10-23
6666,Premium,2020-12-29,
6667,Premium,2021-06-03,
6668,Premium,2025-02-18,
6669,Standard,2024-08-16,
6670,Standard,2021-06-08,
6671,Basic,2025-01-02,
6672,Standard,2021-03-26,2022-11-19
6673,Premium,2021-08-08,
6674,Premium,2022-09-09,
6675,Premium,2020-03-26,
6676,Premium,2022-03-30,2022-06-15
6677,Standard,2021-02-04,
6678,Premium,2024-04-23,
6679,Basic,2021-10-17,
6680,Standard,2021-03-10,
6681,Premium,2020-11-04,
6682,Basic,2023-02-13,
6683,Premium,2020-03-20,2024-05-22
6684,Standard,2021-04-14,
6685,Standard,2021-08-01,
6686,Basic,2024-08-10,
6687,Standard,2023-03-23,
6688,Basic,2021-10-16,
6689,Premium,2025-01-12,
6690,Standard,2020-12-24,
6691,Premium,2023-02-11,
6692,Premium,2023-08-17,
6693,Standard,2024-12-27,
6694,Premium,2021-08-21,2023-04-27
6695,Basic,2023-04-15,
6696,Basic,2024-11-30,
6697,Basic,2022-07-29,
6698,Standard,2021-12-31,
6699,Premium,2021-01-31,2023-01-26
6700,Premium,2022-10-09,
6701,Premium,2024-10-28,
6702,Premium,2023-02-28,
6703,Basic,2020-09-25,
6704,Standard,2023-04-24,
6705,Basic,2025-01-12,
6706,Basic,2023-09-16,2024-06-12
6707,Standard,2024-08-09,2024-12-20
6708,Standard,2023-01-16,
6709,Basic,2024-09-22,
6710,Premium,2021-12-01,2025-01-09
6711,Standard,2021-06-19,
6712,Standard,2023-05-02,
6713,Basic,2022-07-15,
6714,Premium,2020-03-21,2021-08-29
6715,Standard,2020-06-22,2021-03-24
6716,Basic,2021-06-07,
6717,Standard,2023-11-17,
6718,Premium,2021-05-29,
6719,Basic,2022-08-06,
6720,Basic,2020-04-08,
6721,Premium,2020-03-04,
6722,Basic,2023-09-15,
6723,Premium,2021-05-23,2023-10-10
6724,Basic,2021-07-20,
6725,Premium,2021-03-11,
6726,Standard,2022-07-12,
6727,Standard,2022-09-29,
6728,Standard,2024-10-02,
6729,Basic,2023-02-14,2023-07-29
6730,Premium,2023-12-13,2024-06-27
6731,Premium,2023-06-10,
6732,Standard,2020-10-15,
6733,Standard,2023-11-27,2024-04-15
6734,Standard,2024-07-02,
6735,Premium,2020-10-07,
6736,Standard,2024-12-17,
6737,Basic,2022-01-14,2022-08-31
6738,Standard,2020-08-07,
6739,Standard,2021-12-18,
6740,Premium,2024-07-16,2024-08-12
6741,Basic,2024-09-09,
6742,Premium,2021-09-22,
6743,Basic,2021-08-23,
6744,Basic,2022-07-07,2022-10-31
6745,Standard,2020-04-27,
6746,Standard,2024-04-17,2024-06-22
6747,Premium,2023-06-15,
6748,Premium,2020-08-10,
6749,Premium,2024-02-11,2024-03-20
6750,Basic,2024-07-29,
6751,Premium,2023-12-31,
6752,Basic,2020-12-10,
6753,Basic,2022-05-13,
6754,Basic,2024-06-20,
6755,Basic,2020-03-13,
6756,Basic,2022-04-16,
6757,Standard,2022-12-18,2023-04-21
6758,Basic,2022-08-12,
6759,Basic,2024-04-30,2024-09-26
6760,Standard,2024-11-18,
6761,Standard,2021-06-19,
6762,Standard,2024-01-28,
6763,Premium,2022-02-24,
6764,Premium,2024-01-06,
6765,Basic,2020-11-07,
6766,Basic,2023-09-18,2023-10-04
6767,Basic,2022-08-11,2024-03-19
6768,Basic,2021-04-27,
6769,Standard,2021-07-02,2024-10-23
6770,Premium,2021-12-20,
6771,Standard,2021-05-21,
6772,Premium,2024-08-26,2024-11-25
6773,Standard,2021-03-09,
6774,Basic,2021-05-31,
6775,Premium,2025-01-24,
6776,Basic,2024-02-06,
6777,Premium,2022-08-11,
6778,Premium,2020-11-27,
6779,Basic,2021-02-09,2024-03-24
6780,Basic,2021-01-02,
6781,Basic,2022-07-07,
6782,Standard,2024-02-24,
6783,Premium,2021-09-30,
6784,Premium,2023-09-05,
6785,Premium,2023-11-17,
6786,Basic,2022-05-29,2024-07-13
6787,Premium,2020-07-01,2023-06-09
6788,Premium,2021-12-02,2024-10-27
6789,Basic,2022-01-03,2023-02-08
6790,Basic,2023-05-07,
6791,Premium,2022-03-06,2023-11-21
6792,Standard,2024-08-26,
6793,Basic,2020-09-26,
6794,Standard,2020-09-27,
6795,Standard,2022-01-06,
6796,Standard,2023-03-21,
6797,Standard,2024-01-10,2025-03-03
6798,Basic,2024-12-08,
6799,Premium,2022-12-20,
6800,Premium,2020-09-04,
6801,Basic,2021-07-28,
6802,Basic,2024-10-27,
6803,Standard,2020-06-29,
6804,Standard,2023-10-25,
6805,Basic,2024-02-10,
6806,Premium,2021-12-10,
6807,Standard,2020-08-09,
6808,Basic,2022-11-22,
6809,Basic,2024-10-25,
6810,Basic,2025-03-03,
6811,Standard,2020-06-23,
6812,Basic,2024-02-15,
6813,Premium,2022-04-10,
6814,Basic,2021-07-21,
6815,Standard,2020-12-04,
6816,Premium,2022-04-04,
6817,Premium,2023-01-08,
6818,Basic,2022-01-20,2024-04-07
6819,Basic,2020-04-23,2022-10-01
6820,Premium,2024-07-01,
6821,Basic,2020-08-17,
6822,Standard,2023-03-10,
6823,Premium,2021-07-09,2022-05-23
6824,Basic,2024-10-17,2024-11-29
6825,Premium,2024-02-06,
6826,Basic,2020-05-21,2023-11-13
6827,Basic,2020-04-05,
6828,Standard,2023-06-20,
6829,Basic,2024-02-01,
6830,Basic,2020-07-24,
6831,Basic,2023-10-06,2024-04-01
6832,Standard,2021-04-19,
6833,Basic,2023-10-11,
6834,Basic,2023-04-06,2023-07-29
6835,Basic,2024-11-13,2025-02-20
6836,Premium,2023-09-16,
6837,Standard,2024-11-05,
6838,Premium,2021-11-28,
6839,Standard,2022-12-07,
6840,Standard,2022-06-04,2023-01-07
6841,Premium,2021-12-08,2022-03-03
6842,Standard,2022-02-10,
6843,Standard,2024-12-02,
6844,Premium,2021-07-15,
6845,Basic,2024-04-10,2024-04-25
6846,Standard,2022-06-06,
6847,Premium,2020-11-29,
6848,Standard,2021-03-17,
6849,Premium,2024-02-16,
6850,Basic,2024-09-10,
6851,Standard,2024-12-26,
6852,Basic,2023-06-16,2024-10-03
6853,Basic,2022-06-10,2024-08-10
6854,Premium,2024-09-08,
6855,Standard,2022-03-30,
6856,Standard,2024-12-11,
6857,Standard,2022-09-12,
6858,Standard,2022-07-12,
6859,Standard,2021-05-23,2021-05-25
6860,Premium,2023-11-17,
6861,Standard,2020-08-26,
6862,Basic,2022-10-22,2023-07-05
6863,Basic,2022-03-14,2024-06-23
6864,Standard,2023-03-21,
6865,Premium,2022-06-24,
6866,Premium,2022-04-05,
6867,Standard,2021-01-14,
6868,Basic,2021-02-14,
6869,Standard,2021-12-31,
6870,Standard,2021-07-10,2025-01-15
6871,Standard,2022-06-03,
6872,Premium,2023-07-13,
6873,Premium,2024-05-05,
6874,Basic,2022-12-07,
6875,Basic,2024-01-03,2024-06-12
6876,Standard,2023-03-25,
6877,Basic,2020-04-25,
6878,Standard,2021-12-21,
6879,Basic,2024-10-11,
6880,Standard,2024-05-05,
6881,Premium,2024-02-27,
6882,Standard,2020-08-19,
6883,Premium,2020-05-30,
6884,Premium,2022-11-14,
6885,Basic,2024-04-14,2024-08-27
6886,Basic,2021-03-03,2021-12-08
6887,Premium,2023-02-13,
6888,Standard,2023-03-28,
6889,Standard,2020-03-24,
6890,Basic,2022-05-14,
6891,Standard,2021-08-26,
6892,Standard,2020-05-13,2022-03-18
6893,Standard,2021-10-11,2025-01-22
6894,Premium,2024-06-09,
6895,Premium,2023-12-13,
6896,Standard,2020-05-25,2021-12-19
6897,Basic,2020-09-16,2022-09-27
6898,Standard,2020-07-28,
6899,Basic,2020-03-12,
6900,Premium,2023-01-14,
6901,Standard,2021-12-20,
6902,Standard,2024-05-13,
6903,Basic,2022-05-06,
6904,Basic,2024-09-02,
6905,Standard,2022-12-31,
6906,Standard,2024-09-08,
6907,Basic,2024-01-15,
6908,Premium,2024-04-10,2024-08-09
6909,Basic,2024-03-23,2024-10-22
6910,Standard,2023-05-17,
6911,Premium,2022-06-23,
6912,Premium,2025-02-16,2025-02-22
6913,Premium,2021-10-19,
6914,Premium,2022-08-21,
6915,Standard,2022-07-19,
6916,Premium,2022-10-15,
6917,Basic,2023-01-04,
6918,Basic,2020-03-14,2020-04-01
6919,Basic,2022-09-11,
6920,Standard,2021-08-31,
6921,Premium,2024-09-27,2025-01-10
6922,Basic,2023-05-24,
6923,Basic,2024-02-15,
6924,Basic,2023-02-25,
6925,Premium,2024-06-24,
6926,Basic,2024-07-08,
6927,Premium,2023-07-11,
6928,Premium,2023-04-13,
6929,Premium,2022-03-24,
6930,Standard,2022-12-06,
6931,Standard,2023-01-30,
6932,Premium,2023-03-01,
6933,Premium,2021-04-04,
6934,Standard,2021-05-10,
6935,Standard,2020-04-08,2022-09-29
6936,Premium,2021-10-12,
6937,Standard,2024-06-29,
6938,Basic,2023-08-18,
6939,Premium,2022-06-21,
6940,Premium,2024-01-04,
6941,Standard,2020-06-26,2023-07-06
6942,Basic,2021-10-02,2021-12-25
6943,Standard,2020-08-04,
6944,Basic,2021-01-17,
6945,Basic,2024-01-20,
